"GID","Breeding Cycle","Managed_Treatment","Grain_Yield_iid_BLUP"
7625149,"2016-17","Severe Drought",2.18454112472695
7625149,"2016-17","Optimal Flat",6.58672590800037
7625157,"2016-17","Moderate Drought",2.75994971492664
7625157,"2016-17","Optimal Bed",2.78357844991974
7625157,"2016-17","Heat",2.75994971492692
7625157,"2016-17","Severe Drought",2.75994971546551
7625157,"2016-17","Optimal Flat",6.62232290114748
7625159,"2016-17","Moderate Drought",2.05057398806712
7625159,"2016-17","Optimal Bed",2.05873601922089
7625159,"2016-17","Heat",2.05057398805975
7625159,"2016-17","Severe Drought",2.05057398988498
7625159,"2016-17","Optimal Flat",6.18804087193673
7625161,"2016-17","Moderate Drought",2.23397023680104
7625161,"2016-17","Optimal Bed",2.21917548588948
7625161,"2016-17","Heat",2.23397023680151
7625161,"2016-17","Severe Drought",2.23397023749365
7625161,"2016-17","Optimal Flat",6.93557545488433
7625162,"2016-17","Moderate Drought",2.77159283219014
7625162,"2016-17","Optimal Bed",2.74633364772716
7625162,"2016-17","Heat",2.77159283219985
7625162,"2016-17","Severe Drought",2.77159283156183
7625162,"2016-17","Optimal Flat",6.75996414717707
7625163,"2016-17","Moderate Drought",1.93919963049734
7625163,"2016-17","Optimal Bed",1.9154865703481
7625163,"2016-17","Heat",1.93919963049338
7625163,"2016-17","Severe Drought",1.93919963192905
7625163,"2016-17","Optimal Flat",6.75521786404159
7625179,"2016-17","Moderate Drought",2.45421563234478
7625179,"2016-17","Optimal Bed",2.46556458397528
7625179,"2016-17","Heat",2.45421563234361
7625179,"2016-17","Severe Drought",2.45421563318867
7625179,"2016-17","Optimal Flat",5.94835515782379
7625207,"2016-17","Moderate Drought",2.74215584260215
7625207,"2016-17","Optimal Bed",2.7577935523745
7625207,"2016-17","Heat",2.7421558426032
7625207,"2016-17","Severe Drought",2.74215584321006
7625207,"2016-17","Optimal Flat",5.95072836109124
7625211,"2016-17","Moderate Drought",2.88548163479149
7625211,"2016-17","Optimal Bed",2.86952820442309
7625211,"2016-17","Heat",2.88548163480139
7625211,"2016-17","Severe Drought",2.88548163409139
7625211,"2016-17","Optimal Flat",6.31856278521986
7625240,"2016-17","Moderate Drought",3.10340951192927
7625240,"2016-17","Optimal Bed",3.07294251086034
7625240,"2016-17","Heat",3.10340951194472
7625240,"2016-17","Severe Drought",3.10340951047679
7625240,"2016-17","Optimal Flat",6.56774088332075
7625257,"2016-17","Moderate Drought",1.96254933896935
7625257,"2016-17","Optimal Bed",2.00143618203779
7625257,"2016-17","Heat",1.96254933895682
7625257,"2016-17","Severe Drought",1.96254934132293
7625257,"2016-17","Optimal Flat",6.49654718321066
7625264,"2016-17","Moderate Drought",3.08827497706339
7625264,"2016-17","Optimal Bed",3.10732231904239
7625264,"2016-17","Heat",3.08827497707018
7625264,"2016-17","Severe Drought",3.08827497671097
7625264,"2016-17","Optimal Flat",6.73623286639142
7625266,"2016-17","Moderate Drought",2.70666573795981
7625266,"2016-17","Optimal Bed",2.69476381086404
7625266,"2016-17","Heat",2.70666573796781
7625266,"2016-17","Severe Drought",2.70666573755052
7625266,"2016-17","Optimal Flat",6.60096471337896
7625273,"2016-17","Moderate Drought",3.1536014106188
7625273,"2016-17","Optimal Bed",3.13024230036936
7625273,"2016-17","Heat",3.15360141063478
7625273,"2016-17","Severe Drought",3.15360140906512
7625273,"2016-17","Optimal Flat",6.68877034009635
7625274,"2016-17","Moderate Drought",2.85583906719212
7625274,"2016-17","Optimal Bed",2.85806821789433
7625274,"2016-17","Heat",2.85583906719955
7625274,"2016-17","Severe Drought",2.85583906674548
7625274,"2016-17","Optimal Flat",6.39212969208668
7625276,"2016-17","Moderate Drought",3.05532871170094
7625276,"2016-17","Optimal Bed",3.03569762474984
7625276,"2016-17","Heat",3.0553287117134
7625276,"2016-17","Severe Drought",3.05532871064378
7625276,"2016-17","Optimal Flat",6.62944224400605
7625281,"2016-17","Moderate Drought",3.12401931651758
7625281,"2016-17","Optimal Bed",3.0980428297082
7625281,"2016-17","Heat",3.12401931653294
7625281,"2016-17","Severe Drought",3.12401931548724
7625281,"2016-17","Optimal Flat",6.66266600905806
7625285,"2016-17","Moderate Drought",3.09750143848257
7625285,"2016-17","Optimal Bed",3.10924202594046
7625285,"2016-17","Heat",3.09750143848793
7625285,"2016-17","Severe Drought",3.09750143833844
7625285,"2016-17","Optimal Flat",6.56640448249843
7625294,"2016-17","Moderate Drought",2.74487408306012
7625294,"2016-17","Optimal Bed",2.77403817929685
7625294,"2016-17","Heat",2.74487408305781
7625294,"2016-17","Severe Drought",2.74487408393896
7625294,"2016-17","Optimal Flat",6.24365940830815
7625306,"2016-17","Moderate Drought",2.9304084044357
7625306,"2016-17","Optimal Bed",2.91155776058012
7625306,"2016-17","Heat",2.93040840444466
7625306,"2016-17","Severe Drought",2.9304084038723
7625306,"2016-17","Optimal Flat",6.22230128488168
7625351,"2016-17","Moderate Drought",2.39379717772694
7625351,"2016-17","Optimal Bed",2.37293965528495
7625351,"2016-17","Heat",2.39379717772897
7625351,"2016-17","Severe Drought",2.39379717823845
7625351,"2016-17","Optimal Flat",6.35519636414859
7625358,"2016-17","Moderate Drought",2.61560398888717
7625358,"2016-17","Optimal Bed",2.62219374045502
7625358,"2016-17","Heat",2.61560398888673
7625358,"2016-17","Severe Drought",2.61560398963881
7625358,"2016-17","Optimal Flat",6.47859884158305
7625361,"2016-17","Moderate Drought",2.71562164265518
7625361,"2016-17","Optimal Bed",2.71387342973965
7625361,"2016-17","Heat",2.71562164265772
7625361,"2016-17","Severe Drought",2.71562164299646
7625361,"2016-17","Optimal Flat",6.35519629545597
7625362,"2016-17","Moderate Drought",2.24933039549976
7625362,"2016-17","Optimal Bed",2.24974506065235
7625362,"2016-17","Heat",2.24933039549517
7625362,"2016-17","Severe Drought",2.24933039692387
7625362,"2016-17","Optimal Flat",6.42876324287213
7625368,"2016-17","Moderate Drought",2.1660868743693
7625368,"2016-17","Optimal Bed",2.18958023482036
7625368,"2016-17","Heat",2.16608687436004
7625368,"2016-17","Severe Drought",2.16608687634042
7625368,"2016-17","Optimal Flat",6.76574714486651
7625406,"2016-17","Moderate Drought",2.52572728485583
7625406,"2016-17","Optimal Bed",2.53910902325155
7625406,"2016-17","Heat",2.52572728485292
7625406,"2016-17","Severe Drought",2.52572728598728
7625406,"2016-17","Optimal Flat",6.01109317500029
7625432,"2016-17","Moderate Drought",2.6294835115226
7625432,"2016-17","Optimal Bed",2.62219375840975
7625432,"2016-17","Heat",2.62948351152562
7625432,"2016-17","Severe Drought",2.62948351180009
7625432,"2016-17","Optimal Flat",6.58538959641302
7625495,"2016-17","Moderate Drought",2.42395199762122
7625495,"2016-17","Optimal Bed",2.41018451667309
7625495,"2016-17","Heat",2.42395199762185
7625495,"2016-17","Severe Drought",2.42395199828376
7625495,"2016-17","Optimal Flat",6.24442894807838
7625589,"2016-17","Moderate Drought",2.66582956875359
7625589,"2016-17","Optimal Bed",2.64224871363334
7625589,"2016-17","Heat",2.66582956875931
7625589,"2016-17","Severe Drought",2.66582956868237
7625589,"2016-17","Optimal Flat",6.27213688117227
7625592,"2016-17","Moderate Drought",2.87171929993944
7625592,"2016-17","Optimal Bed",2.85998793210062
7625592,"2016-17","Heat",2.87171929994614
7625592,"2016-17","Severe Drought",2.87171929969979
7625592,"2016-17","Optimal Flat",6.40977820888867
7625597,"2016-17","Moderate Drought",2.87847742665159
7625597,"2016-17","Optimal Bed",2.86285292798799
7625597,"2016-17","Heat",2.87847742665813
7625597,"2016-17","Severe Drought",2.87847742644957
7625597,"2016-17","Optimal Flat",7.03164643892051
7625603,"2016-17","Moderate Drought",1.81111536135636
7625603,"2016-17","Optimal Bed",1.80567163005422
7625603,"2016-17","Heat",1.81111536134646
7625603,"2016-17","Severe Drought",1.81111536353335
7625603,"2016-17","Optimal Flat",6.81320953833957
7625619,"2016-17","Moderate Drought",2.61625818788526
7625619,"2016-17","Optimal Bed",2.62505872720576
7625619,"2016-17","Heat",2.61625818788508
7625619,"2016-17","Severe Drought",2.61625818858961
7625619,"2016-17","Optimal Flat",6.00634686498619
7625639,"2016-17","Moderate Drought",2.88988163008359
7625639,"2016-17","Optimal Bed",2.89150280192543
7625639,"2016-17","Heat",2.88988163008779
7625639,"2016-17","Severe Drought",2.88988163021252
7625639,"2016-17","Optimal Flat",6.91762715511204
7625650,"2016-17","Moderate Drought",2.69579239810207
7625650,"2016-17","Optimal Bed",2.69668348820417
7625650,"2016-17","Heat",2.69579239810385
7625650,"2016-17","Severe Drought",2.69579239854195
7625650,"2016-17","Optimal Flat",6.29586816501822
7625651,"2016-17","Moderate Drought",2.60738407176209
7625651,"2016-17","Optimal Bed",2.6021388272259
7625651,"2016-17","Heat",2.60738407176427
7625651,"2016-17","Severe Drought",2.60738407219326
7625651,"2016-17","Optimal Flat",6.69692644485782
7625653,"2016-17","Moderate Drought",2.55791514300075
7625653,"2016-17","Optimal Bed",2.57062391323538
7625653,"2016-17","Heat",2.55791514299822
7625653,"2016-17","Severe Drought",2.55791514403568
7625653,"2016-17","Optimal Flat",6.40028572643694
7625654,"2016-17","Moderate Drought",2.11293990866733
7625654,"2016-17","Optimal Bed",2.13017750826688
7625654,"2016-17","Heat",2.11293990865808
7625654,"2016-17","Severe Drought",2.11293991060675
7625654,"2016-17","Optimal Flat",6.75534177721285
7625655,"2016-17","Moderate Drought",2.62328117904125
7625655,"2016-17","Optimal Bed",2.63155075853866
7625655,"2016-17","Heat",2.62328117904016
7625655,"2016-17","Severe Drought",2.62328117981935
7625655,"2016-17","Optimal Flat",6.10273223954913
7625718,"2016-17","Moderate Drought",2.90173516983584
7625718,"2016-17","Optimal Bed",2.88080492274785
7625718,"2016-17","Heat",2.90173516984472
7625718,"2016-17","Severe Drought",2.90173516925052
7625718,"2016-17","Optimal Flat",6.29020915888769
7625742,"2016-17","Moderate Drought",2.37220004329408
7625742,"2016-17","Optimal Bed",2.3450518171298
7625742,"2016-17","Heat",2.37220004329567
7625742,"2016-17","Severe Drought",2.37220004388988
7625742,"2016-17","Optimal Flat",5.97458343462522
7625744,"2016-17","Moderate Drought",2.56836782369518
7625744,"2016-17","Optimal Bed",2.54846609037503
7625744,"2016-17","Heat",2.56836782369754
7625744,"2016-17","Severe Drought",2.56836782416185
7625744,"2016-17","Optimal Flat",5.71116649560273
7625746,"2016-17","Moderate Drought",2.23527833940646
7625746,"2016-17","Optimal Bed",2.24191213186367
7625746,"2016-17","Heat",2.23527833939988
7625746,"2016-17","Severe Drought",2.23527834105573
7625746,"2016-17","Optimal Flat",6.10985164411424
7625747,"2016-17","Moderate Drought",2.34407367505228
7625747,"2016-17","Optimal Bed",2.32499687302722
7625747,"2016-17","Heat",2.34407367505247
7625747,"2016-17","Severe Drought",2.34407367580804
7625747,"2016-17","Optimal Flat",6.06950851733706
7625757,"2016-17","Moderate Drought",2.44368847419506
7625757,"2016-17","Optimal Bed",2.41954154860063
7625757,"2016-17","Heat",2.44368847419757
7625757,"2016-17","Severe Drought",2.44368847463656
7625757,"2016-17","Optimal Flat",6.6580436585533
7625762,"2016-17","Moderate Drought",2.68072845658005
7625762,"2016-17","Optimal Bed",2.70031050165359
7625762,"2016-17","Heat",2.68072845657748
7625762,"2016-17","Severe Drought",2.6807284576147
7625762,"2016-17","Optimal Flat",6.89772927479153
7625764,"2016-17","Moderate Drought",2.76986475535145
7625764,"2016-17","Optimal Bed",2.77480025912916
7625764,"2016-17","Heat",2.76986475535322
7625764,"2016-17","Severe Drought",2.76986475579075
7625764,"2016-17","Optimal Flat",6.57973040675694
7625767,"2016-17","Moderate Drought",2.29634142329853
7625767,"2016-17","Optimal Bed",2.29921193325072
7625767,"2016-17","Heat",2.29634142329403
7625767,"2016-17","Severe Drought",2.29634142468774
7625767,"2016-17","Optimal Flat",6.59634229668968
7625768,"2016-17","Moderate Drought",2.6644960266628
7625768,"2016-17","Optimal Bed",2.66020067450914
7625768,"2016-17","Heat",2.66449602666463
7625768,"2016-17","Severe Drought",2.66449602714747
7625768,"2016-17","Optimal Flat",6.50853664283605
7625770,"2016-17","Moderate Drought",2.60394330308713
7625770,"2016-17","Optimal Bed",2.61722579966148
7625770,"2016-17","Heat",2.60394330308541
7625770,"2016-17","Severe Drought",2.60394330401324
7625770,"2016-17","Optimal Flat",6.74110301674856
7625772,"2016-17","Moderate Drought",2.24732019507441
7625772,"2016-17","Optimal Bed",2.22472223303231
7625772,"2016-17","Heat",2.24732019507352
7625772,"2016-17","Severe Drought",2.24732019599819
7625772,"2016-17","Optimal Flat",6.7695805282035
7625790,"2016-17","Moderate Drought",2.34933921675578
7625790,"2016-17","Optimal Bed",2.36510668404542
7625790,"2016-17","Heat",2.34933921674949
7625790,"2016-17","Severe Drought",2.34933921836016
7625790,"2016-17","Optimal Flat",6.71737173014675
7625795,"2016-17","Moderate Drought",2.89798275928618
7625795,"2016-17","Optimal Bed",2.93237466605856
7625795,"2016-17","Heat",2.89798275928454
7625795,"2016-17","Severe Drought",2.89798276010169
7625795,"2016-17","Optimal Flat",6.57023791295496
7625802,"2016-17","Moderate Drought",2.67678036235877
7625802,"2016-17","Optimal Bed",2.69118639267213
7625802,"2016-17","Heat",2.6767803623589
7625802,"2016-17","Severe Drought",2.67678036312579
7625802,"2016-17","Optimal Flat",6.74833305574725
7625804,"2016-17","Moderate Drought",2.76218283815603
7625804,"2016-17","Optimal Bed",2.74848623370294
7625804,"2016-17","Heat",2.76218283816201
7625804,"2016-17","Severe Drought",2.76218283818252
7625804,"2016-17","Optimal Flat",6.77443746299062
7625805,"2016-17","Moderate Drought",2.73990264419586
7625805,"2016-17","Optimal Bed",2.69118648281001
7625805,"2016-17","Heat",2.73990264420776
7625805,"2016-17","Severe Drought",2.73990264348778
7625805,"2016-17","Optimal Flat",6.72222871387693
7625806,"2016-17","Moderate Drought",2.65406967223903
7625806,"2016-17","Optimal Bed",2.62529168806148
7625806,"2016-17","Heat",2.65406967224674
7625806,"2016-17","Severe Drought",2.65406967189042
7625806,"2016-17","Optimal Flat",6.22861854904807
7625807,"2016-17","Moderate Drought",2.66151004900381
7625807,"2016-17","Optimal Bed",2.67113147606919
7625807,"2016-17","Heat",2.66151004900401
7625807,"2016-17","Severe Drought",2.66151004960718
7625807,"2016-17","Optimal Flat",6.43033426791862
7625812,"2016-17","Moderate Drought",2.22299887755203
7625812,"2016-17","Optimal Bed",2.22705804119396
7625812,"2016-17","Heat",2.22299887754793
7625812,"2016-17","Severe Drought",2.22299887886964
7625812,"2016-17","Optimal Flat",6.35439423182858
7625813,"2016-17","Moderate Drought",2.85979537237995
7625813,"2016-17","Optimal Bed",2.8287059774358
7625813,"2016-17","Heat",2.8597953723904
7625813,"2016-17","Severe Drought",2.85979537168309
7625813,"2016-17","Optimal Flat",6.6178111826849
7625818,"2016-17","Moderate Drought",2.23384821445882
7625818,"2016-17","Optimal Bed",2.22992304222018
7625818,"2016-17","Heat",2.23384821445614
7625818,"2016-17","Severe Drought",2.23384821561961
7625818,"2016-17","Optimal Flat",7.25855513332958
7625822,"2016-17","Moderate Drought",3.27580257270822
7625822,"2016-17","Optimal Bed",3.27549648568237
7625822,"2016-17","Heat",3.27580257272755
7625822,"2016-17","Severe Drought",3.27580256996285
7625822,"2016-17","Optimal Flat",6.24285728944394
7625823,"2016-17","Moderate Drought",3.33419432628178
7625823,"2016-17","Optimal Bed",3.37018897926056
7625823,"2016-17","Heat",3.33419432628719
7625823,"2016-17","Severe Drought",3.33419432614282
7625823,"2016-17","Optimal Flat",6.76257179593495
7625826,"2016-17","Moderate Drought",2.55339283851275
7625826,"2016-17","Optimal Bed",2.57372180789169
7625826,"2016-17","Heat",2.5533928385092
7625826,"2016-17","Severe Drought",2.55339283965967
7625826,"2016-17","Optimal Flat",6.92869066045083
7625828,"2016-17","Moderate Drought",2.30211271240697
7625828,"2016-17","Optimal Bed",2.32733266703277
7625828,"2016-17","Heat",2.30211271239911
7625828,"2016-17","Severe Drought",2.30211271417128
7625828,"2016-17","Optimal Flat",6.63916931531182
7625833,"2016-17","Moderate Drought",3.25371451413929
7625833,"2016-17","Optimal Bed",3.25558943297236
7625833,"2016-17","Heat",3.25371451414968
7625833,"2016-17","Severe Drought",3.25371451339021
7625833,"2016-17","Optimal Flat",5.90350030979838
7625834,"2016-17","Moderate Drought",2.41993788278694
7625834,"2016-17","Optimal Bed",2.41328240523504
7625834,"2016-17","Heat",2.41993788278625
7625834,"2016-17","Severe Drought",2.41993788370168
7625834,"2016-17","Optimal Flat",6.42084169369953
7625835,"2016-17","Moderate Drought",2.90449394701614
7625835,"2016-17","Optimal Bed",2.87741080143678
7625835,"2016-17","Heat",2.90449394702657
7625835,"2016-17","Severe Drought",2.90449394637986
7625835,"2016-17","Optimal Flat",6.62018430396037
7625836,"2016-17","Moderate Drought",2.68981297597133
7625836,"2016-17","Optimal Bed",2.70837632981869
7625836,"2016-17","Heat",2.68981297596983
7625836,"2016-17","Severe Drought",2.68981297689308
7625836,"2016-17","Optimal Flat",6.21675293214325
7625899,"2016-17","Moderate Drought",2.78742158687965
7625899,"2016-17","Optimal Bed",2.79364882204092
7625899,"2016-17","Heat",2.78742158688765
7625899,"2016-17","Severe Drought",2.78742158576275
7625899,"2016-17","Optimal Flat",6.82664627813371
7625952,"2016-17","Moderate Drought",2.80071560903763
7625952,"2016-17","Optimal Bed",2.78859609485716
7625952,"2016-17","Heat",2.80071560904342
7625952,"2016-17","Severe Drought",2.80071560896945
7625952,"2016-17","Optimal Flat",6.63679618896326
7625954,"2016-17","Moderate Drought",1.93724260543374
7625954,"2016-17","Optimal Bed",1.95201899475688
7625954,"2016-17","Heat",1.93724260542342
7625954,"2016-17","Severe Drought",1.93724260755037
7625954,"2016-17","Optimal Flat",6.48966240360876
7625959,"2016-17","Moderate Drought",2.46168680916806
7625959,"2016-17","Optimal Bed",2.47344716396869
7625959,"2016-17","Heat",2.4616868091654
7625959,"2016-17","Severe Drought",2.46168681026939
7625959,"2016-17","Optimal Flat",6.48728925469771
7625967,"2016-17","Moderate Drought",2.26002560778756
7625967,"2016-17","Optimal Bed",2.281492826382
7625967,"2016-17","Heat",2.26002560777955
7625967,"2016-17","Severe Drought",2.26002560960707
7625967,"2016-17","Optimal Flat",6.15505170243657
7625970,"2016-17","Moderate Drought",2.76946951705049
7625970,"2016-17","Optimal Bed",2.76567616247669
7625970,"2016-17","Heat",2.76946951705388
7625970,"2016-17","Severe Drought",2.76946951727926
7625970,"2016-17","Optimal Flat",6.3401555112891
7625973,"2016-17","Moderate Drought",2.77884546767944
7625973,"2016-17","Optimal Bed",2.78000110570273
7625973,"2016-17","Heat",2.77884546768229
7625973,"2016-17","Severe Drought",2.77884546799522
7625973,"2016-17","Optimal Flat",6.26184225600791
7625979,"2016-17","Moderate Drought",2.43019748312761
7625979,"2016-17","Optimal Bed",2.41041743316758
7625979,"2016-17","Heat",2.43019748312977
7625979,"2016-17","Severe Drought",2.43019748363104
7625979,"2016-17","Optimal Flat",6.15267852940515
7625980,"2016-17","Moderate Drought",2.15451206236968
7625980,"2016-17","Optimal Bed",2.12105347150527
7625980,"2016-17","Heat",2.15451206236969
7625980,"2016-17","Severe Drought",2.15451206323042
7625980,"2016-17","Optimal Flat",6.0102910185888
7625985,"2016-17","Moderate Drought",2.15271176030886
7625985,"2016-17","Optimal Bed",2.1497033271526
7625985,"2016-17","Heat",2.15271176030406
7625985,"2016-17","Severe Drought",2.15271176169562
7625985,"2016-17","Optimal Flat",6.11233536853883
7625987,"2016-17","Moderate Drought",2.30376875086
7625987,"2016-17","Optimal Bed",2.30154779143874
7625987,"2016-17","Heat",2.30376875085654
7625987,"2016-17","Severe Drought",2.30376875209441
7625987,"2016-17","Optimal Flat",6.59170683234353
7626003,"2016-17","Moderate Drought",2.78102045131064
7626003,"2016-17","Optimal Bed",2.78057406278026
7626003,"2016-17","Heat",2.78102045131676
7626003,"2016-17","Severe Drought",2.78102045103661
7626003,"2016-17","Optimal Flat",6.30598279591411
7626008,"2016-17","Moderate Drought",2.72436142707641
7626008,"2016-17","Optimal Bed",2.70035437840457
7626008,"2016-17","Heat",2.72436142708585
7626008,"2016-17","Severe Drought",2.72436142645547
7626008,"2016-17","Optimal Flat",6.36768413145159
7626017,"2016-17","Moderate Drought",2.49095893707077
7626017,"2016-17","Optimal Bed",2.48548010597812
7626017,"2016-17","Heat",2.49095893707364
7626017,"2016-17","Severe Drought",2.49095893735209
7626017,"2016-17","Optimal Flat",6.23716218424889
7626019,"2016-17","Moderate Drought",2.30098585229951
7626019,"2016-17","Optimal Bed",2.30498573005395
7626019,"2016-17","Heat",2.30098585229626
7626019,"2016-17","Severe Drought",2.30098585350879
7626019,"2016-17","Optimal Flat",6.41989283531289
7626021,"2016-17","Moderate Drought",2.89252543538162
7626021,"2016-17","Optimal Bed",2.8779837425916
7626021,"2016-17","Heat",2.89252543539016
7626021,"2016-17","Severe Drought",2.89252543492099
7626021,"2016-17","Optimal Flat",6.4032810199846
7626023,"2016-17","Moderate Drought",2.6409325770971
7626023,"2016-17","Optimal Bed",2.61726967073563
7626023,"2016-17","Heat",2.64093257710481
7626023,"2016-17","Severe Drought",2.64093257676699
7626023,"2016-17","Optimal Flat",6.00696898383687
7626027,"2016-17","Moderate Drought",2.36391522684831
7626027,"2016-17","Optimal Bed",2.35369057738666
7626027,"2016-17","Heat",2.36391522684961
7626027,"2016-17","Severe Drought",2.36391522741026
7626027,"2016-17","Optimal Flat",5.82661146647673
7626030,"2016-17","Moderate Drought",2.64161594492492
7626030,"2016-17","Optimal Bed",2.62299964144549
7626030,"2016-17","Heat",2.64161594493177
7626030,"2016-17","Severe Drought",2.64161594474576
7626030,"2016-17","Optimal Flat",6.27513222124775
7626034,"2016-17","Moderate Drought",2.18214545941508
7626034,"2016-17","Optimal Bed",2.20471105759468
7626034,"2016-17","Heat",2.18214545940673
7626034,"2016-17","Severe Drought",2.18214546126481
7626034,"2016-17","Optimal Flat",6.36768399397316
7626056,"2016-17","Moderate Drought",2.4981088364785
7626056,"2016-17","Optimal Bed",2.51412997675929
7626056,"2016-17","Heat",2.49810883647658
7626056,"2016-17","Severe Drought",2.49810883743655
7626056,"2016-17","Optimal Flat",6.71890660707784
7626067,"2016-17","Moderate Drought",1.66887343163607
7626067,"2016-17","Optimal Bed",1.69760783150827
7626067,"2016-17","Heat",1.66887343161997
7626067,"2016-17","Severe Drought",1.66887343460256
7626067,"2016-17","Optimal Flat",6.87553293185785
7626068,"2016-17","Moderate Drought",2.90189916671325
7626068,"2016-17","Optimal Bed",2.90663361572296
7626068,"2016-17","Heat",2.90189916671833
7626068,"2016-17","Severe Drought",2.90189916665023
7626068,"2016-17","Optimal Flat",6.62398159919609
7626072,"2016-17","Moderate Drought",2.79453976216737
7626072,"2016-17","Optimal Bed",2.77484411162151
7626072,"2016-17","Heat",2.79453976217587
7626072,"2016-17","Severe Drought",2.7945397617407
7626072,"2016-17","Optimal Flat",6.26563963558584
7626073,"2016-17","Moderate Drought",3.29116618385259
7626073,"2016-17","Optimal Bed",3.28767728375458
7626073,"2016-17","Heat",3.29116618386639
7626073,"2016-17","Severe Drought",3.29116618255229
7626073,"2016-17","Optimal Flat",6.9752042389644
7626075,"2016-17","Moderate Drought",2.82687202218574
7626075,"2016-17","Optimal Bed",2.81495395834892
7626075,"2016-17","Heat",2.82687202219408
7626075,"2016-17","Severe Drought",2.82687202175232
7626075,"2016-17","Optimal Flat",6.62635474453394
7626077,"2016-17","Moderate Drought",3.29670770253615
7626077,"2016-17","Optimal Bed",3.29627225109166
7626077,"2016-17","Heat",3.29670770254867
7626077,"2016-17","Severe Drought",3.29670770140659
7626077,"2016-17","Optimal Flat",6.91587603364644
7626082,"2016-17","Moderate Drought",2.15069601124021
7626082,"2016-17","Optimal Bed",2.18179112256128
7626082,"2016-17","Heat",2.15069601123174
7626082,"2016-17","Severe Drought",2.15069601310599
7626082,"2016-17","Optimal Flat",6.94198046136158
7626083,"2016-17","Moderate Drought",2.73859907179105
7626083,"2016-17","Optimal Bed",2.73759921662383
7626083,"2016-17","Heat",2.73859907179578
7626083,"2016-17","Severe Drought",2.73859907180185
7626083,"2016-17","Optimal Flat",6.628727885529
7626084,"2016-17","Moderate Drought",2.6368627984646
7626084,"2016-17","Optimal Bed",2.61726966686825
7626084,"2016-17","Heat",2.63686279847141
7626084,"2016-17","Severe Drought",2.636862798226
7626084,"2016-17","Optimal Flat",6.59313098871415
7626085,"2016-17","Moderate Drought",2.75554085389105
7626085,"2016-17","Optimal Bed",2.74619420063285
7626085,"2016-17","Heat",2.75554085389638
7626085,"2016-17","Severe Drought",2.75554085382255
7626085,"2016-17","Optimal Flat",6.79010042554803
7626087,"2016-17","Moderate Drought",3.14179628989174
7626087,"2016-17","Optimal Bed",3.13706422554298
7626087,"2016-17","Heat",3.14179628990909
7626087,"2016-17","Severe Drought",3.14179628759398
7626087,"2016-17","Optimal Flat",6.57889218803779
7626088,"2016-17","Moderate Drought",2.00588184643416
7626088,"2016-17","Optimal Bed",2.01562174077356
7626088,"2016-17","Heat",2.00588184642632
7626088,"2016-17","Severe Drought",2.00588184824047
7626088,"2016-17","Optimal Flat",6.54329529776901
7626089,"2016-17","Moderate Drought",1.89788905786536
7626089,"2016-17","Optimal Bed",1.90388713925837
7626089,"2016-17","Heat",1.89788905785646
7626089,"2016-17","Severe Drought",1.89788905983819
7626089,"2016-17","Optimal Flat",6.73314539080853
7626090,"2016-17","Moderate Drought",2.93235217694741
7626090,"2016-17","Optimal Bed",2.94960844503967
7626090,"2016-17","Heat",2.93235217695207
7626090,"2016-17","Severe Drought",2.93235217689454
7626090,"2016-17","Optimal Flat",6.48871346337784
7626091,"2016-17","Moderate Drought",2.75053194863907
7626091,"2016-17","Optimal Bed",2.74332920344968
7626091,"2016-17","Heat",2.7505319486455
7626091,"2016-17","Severe Drought",2.75053194847552
7626091,"2016-17","Optimal Flat",6.51719105304457
7626092,"2016-17","Moderate Drought",2.39082443431771
7626092,"2016-17","Optimal Bed",2.40526036355005
7626092,"2016-17","Heat",2.39082443431421
7626092,"2016-17","Severe Drought",2.39082443552357
7626092,"2016-17","Optimal Flat",6.75450355649938
7626094,"2016-17","Moderate Drought",2.51518585137979
7626094,"2016-17","Optimal Bed",2.52845493279064
7626094,"2016-17","Heat",2.51518585137804
7626094,"2016-17","Severe Drought",2.51518585232744
7626094,"2016-17","Optimal Flat",5.90017833235061
7626095,"2016-17","Moderate Drought",3.08867495509155
7626095,"2016-17","Optimal Bed",3.08999297548509
7626095,"2016-17","Heat",3.0886749551004
7626095,"2016-17","Severe Drought",3.0886749544928
7626095,"2016-17","Optimal Flat",6.6477128935127
7626096,"2016-17","Moderate Drought",2.78849773765503
7626096,"2016-17","Optimal Bed",2.80944617161963
7626096,"2016-17","Heat",2.78849773765394
7626096,"2016-17","Severe Drought",2.78849773850803
7626096,"2016-17","Optimal Flat",6.45736008635787
7626097,"2016-17","Moderate Drought",3.1344006634488
7626097,"2016-17","Optimal Bed",3.15037998153716
7626097,"2016-17","Heat",3.13440066345396
7626097,"2016-17","Severe Drought",3.13440066341413
7626097,"2016-17","Optimal Flat",7.12322773023119
7626098,"2016-17","Moderate Drought",2.90486426140412
7626098,"2016-17","Optimal Bed",2.90972084029881
7626098,"2016-17","Heat",2.90486426140881
7626098,"2016-17","Severe Drought",2.90486426147281
7626098,"2016-17","Optimal Flat",6.80407143784281
7626100,"2016-17","Moderate Drought",2.72651539377125
7626100,"2016-17","Optimal Bed",2.7263614885934
7626100,"2016-17","Heat",2.72651539377525
7626100,"2016-17","Severe Drought",2.7265153938436
7626100,"2016-17","Optimal Flat",6.57862450338337
7626101,"2016-17","Moderate Drought",3.20872526375552
